customer_id,name,email,total_orders,total_spent,last_purchase_date,preferred_channel,loyalty_tier,engagement_score
4296,"Barbara Garcia",lyoung@example.net,1,52.55,2026-06-06,push,Bronze,40.28
4297,"Wendy Berry",rachelmoran@example.net,1,26.45,2024-07-19,email,Inactive,13.99
4298,"Jacqueline Pratt",andrea30@example.com,1,48.83,2025-04-11,email,Inactive,13.3
4299,"Donald Nixon",josephhawkins@example.org,1,73.01,2025-03-21,email,Inactive,8.39
4300,"Annette Hudson",fitzgeraldjames@example.com,1,33.81,2026-05-07,email,Bronze,27.56
4301,"Ralph Reid",stuartralph@example.org,2,129.13,2026-02-19,email,Silver,25.46
4302,"Christine Smith",michael08@example.com,0,0.00,,email,Prospect,9.85
4303,"Kelli Montgomery",jshaw@example.com,1,74.52,2026-01-20,sms,Bronze,22.59
4304,"Christopher Johnson",catherinetorres@example.org,0,0.00,,email,Prospect,5.07
4305,"Timothy Castro",tinamcdowell@example.net,3,248.85,2026-05-21,email,Silver,42.15
4306,"Oscar White",hillmatthew@example.net,4,383.56,2026-05-27,whatsapp,Silver,43.0
4307,"Jimmy Long",castrobriana@example.org,0,0.00,,push,Prospect,6.49
4308,"Megan Matthews",darrellglenn@example.net,1,31.56,2025-08-18,sms,Bronze,20.04
4309,"Shawn Newman",devans@example.com,1,46.83,2025-05-03,whatsapp,Inactive,12.46
4310,"Adam Kirby",hrobinson@example.org,1,17.55,2025-04-20,sms,Inactive,14.12
4311,"Michelle Price",hayley93@example.com,2,104.64,2025-12-02,email,Silver,20.28
4312,"Raymond Kelly",courtneysaunders@example.net,1,41.18,2025-04-03,phone,Inactive,9.88
4313,"Jack Page",michael07@example.net,2,382.56,2026-02-28,push,Silver,27.78
4314,"Cody Wilson",lrandolph@example.org,9,790.44,2026-06-11,whatsapp,Gold,62.47
4315,"David Brooks",peteradams@example.org,2,64.89,2025-09-04,email,Silver,22.03
4316,"Cynthia Miller",dennis14@example.net,4,314.18,2026-05-02,email,Silver,39.1
4317,"Chelsea Moore",jhunter@example.net,17,2194.12,2026-06-10,push,Platinum,78.15
4318,"Lucas Alvarez",johnsonemily@example.net,6,453.52,2026-05-30,email,Gold,48.92
4319,"Madeline Thomas",jasonwarner@example.net,3,152.86,2026-05-24,push,Silver,40.04
4320,"Laura Reid",yateseric@example.net,0,0.00,,sms,Prospect,7.29
4321,"Jacob Holder",dcole@example.net,1,36.28,2025-04-05,whatsapp,Inactive,16.47
4322,"Amy George",julie34@example.org,4,283.92,2026-05-17,push,Silver,46.98
4323,"Dana Mitchell",willisalyssa@example.com,1,53.18,2026-02-09,push,Bronze,27.78
4324,"Curtis Johnston",angelaesparza@example.net,0,0.00,,email,Prospect,2.24
4325,"Blake Taylor",reedleonard@example.org,6,345.34,2026-06-08,email,Gold,51.56
4326,"Wanda Webb",xhebert@example.org,3,139.30,2026-02-16,sms,Silver,27.57
4327,"Christopher Kirk",williamgarcia@example.net,1,124.16,2026-04-20,email,Bronze,30.07
4328,"Christopher Bishop",russellalyssa@example.net,0,0.00,,sms,Prospect,9.09
4329,"Kimberly Pierce",ortizlori@example.org,2,85.69,2026-05-27,sms,Silver,41.43
4330,"John Adams",baldwineric@example.org,1,69.91,2026-02-28,email,Bronze,26.5
4331,"Joe Murphy",dfranco@example.org,2,71.45,2026-05-06,email,Silver,33.69
4332,"Amy Chambers",brianwallace@example.com,1,98.11,2025-10-22,sms,Bronze,20.65
4333,"Alicia Wilson",fletchercassandra@example.net,5,307.29,2026-02-17,sms,Silver,39.99
4334,"Garrett Clark",lwilliams@example.net,1,15.92,2024-06-13,email,Inactive,14.63
4335,"Andre Roberts",johnmiller@example.net,1,19.95,2024-02-08,email,Inactive,11.74
4336,"Alex Morgan",sgonzalez@example.net,2,58.51,2025-09-02,whatsapp,Silver,26.87
4337,"Robert Bryant",kelseyhubbard@example.com,3,143.99,2026-01-14,push,Silver,29.64
4338,"Tamara Smith",kellyevans@example.org,4,313.29,2025-12-26,sms,Silver,32.56
4339,"Rhonda Bender",lanceatkins@example.net,3,137.84,2025-06-03,email,Inactive,20.38
4340,"Jill Holt",kimberly25@example.com,4,235.36,2026-05-20,email,Silver,45.61
4341,"Wendy Thompson",kevin37@example.net,3,83.84,2026-01-13,push,Silver,32.33
4342,"Angela Camacho",bowersalexandra@example.org,1,90.64,2025-09-10,sms,Bronze,15.36
4343,"Stephen Hunter",joelmurray@example.com,4,311.74,2026-05-23,sms,Silver,45.79
4344,"Michael White",jmccarthy@example.org,1,34.91,2025-06-26,whatsapp,Bronze,24.64
4345,"Kimberly Knight",avilarichard@example.org,1,93.04,2025-09-03,email,Bronze,20.59
4346,"Larry Chase",bryan36@example.net,0,0.00,,push,Prospect,11.36
4347,"Annette Stone",bellmichael@example.org,2,86.74,2026-04-02,whatsapp,Silver,38.2
4348,"Heather Norton",umoore@example.com,17,2718.76,2026-06-06,phone,Platinum,73.48
4349,"Julia Moore",johnfloyd@example.net,2,73.89,2025-08-29,phone,Silver,16.34
4350,"Scott Yates",barnesbrian@example.net,1,32.45,2026-04-30,push,Bronze,30.55
4351,"Jason Evans",paulallen@example.net,2,111.23,2025-10-29,email,Silver,20.03
4352,"Matthew Morales",greenejonathan@example.net,6,370.03,2026-06-02,email,Gold,45.99
4353,"Amanda Ward",smithscott@example.net,2,111.86,2026-02-26,sms,Silver,29.65
4354,"Justin Hernandez",sarah46@example.org,1,36.41,2025-07-28,push,Bronze,21.06
4355,"Caitlin Larsen",daniel31@example.net,0,0.00,,sms,Prospect,7.04
4356,"Dominique Gordon",eoconnell@example.net,1,51.57,2025-11-22,whatsapp,Bronze,18.87
4357,"Brandy Stevens",parsonsjacqueline@example.net,0,0.00,,email,Prospect,2.51
4358,"Latoya Poole",michellejohnson@example.org,2,204.66,2026-04-25,email,Silver,28.56
4359,"Joseph Martinez",acastillo@example.org,2,204.07,2026-06-14,push,Silver,42.07
4360,"Donna Ortiz",brownmaxwell@example.org,1,80.85,2025-03-03,email,Inactive,15.45
4361,"Paul James",rachel41@example.org,0,0.00,,whatsapp,Prospect,10.89
4362,"Stephanie Jenkins",lstanley@example.com,3,91.14,2026-05-23,email,Silver,38.52
4363,"April Jones",jwilliams@example.org,2,159.06,2025-11-21,push,Silver,22.28
4364,"Paul Gay",nromero@example.org,0,0.00,,email,Prospect,2.57
4365,"Craig Castro",brett57@example.org,1,118.23,2026-03-05,whatsapp,Bronze,23.93
4366,"Brian Price",todd78@example.org,0,0.00,,email,Prospect,5.69
4367,"Daniel Simon",fortiz@example.org,2,82.93,2026-01-04,push,Silver,27.39
4368,"John Allen",megan32@example.com,0,0.00,,whatsapp,Prospect,9.72
4369,"Nancy Hall",claire78@example.org,2,100.95,2025-08-29,sms,Silver,23.41
4370,"Emily Davis",hortontina@example.com,1,14.64,2025-07-02,push,Bronze,16.59
4371,"Stacy Thomas",edward04@example.net,0,0.00,,email,Prospect,2.54
4372,"Kurt Miller",hhenson@example.net,3,251.56,2026-05-21,whatsapp,Silver,41.54
4373,"Andrea Lopez",fwilliams@example.org,0,0.00,,sms,Prospect,4.28
4374,"Samantha Reyes",rwhite@example.com,1,60.78,2025-03-20,email,Inactive,12.19
4375,"Jennifer Russo",benjaminlittle@example.net,3,195.11,2026-05-18,whatsapp,Silver,42.82
4376,"Amanda Johnson",andrewjohnson@example.com,3,131.36,2026-03-16,email,Silver,33.47
4377,"Roger Benson MD",maywilliam@example.com,11,1578.41,2026-05-22,push,Platinum,65.67
4378,"Matthew Nielsen",jesusbrown@example.com,0,0.00,,sms,Prospect,5.96
4379,"Robin Ferguson",qbryant@example.org,2,89.81,2026-03-29,push,Silver,33.79
4380,"Heidi Johnson",daviswilliam@example.com,1,76.11,2026-01-21,whatsapp,Bronze,28.25
4381,"Gabrielle Smith",nataliesmith@example.net,2,87.19,2026-01-27,push,Silver,24.79
4382,"Christopher Smith",elijahherrera@example.org,2,85.48,2025-08-03,sms,Silver,21.26
4383,"Edward Good",vickiarmstrong@example.org,11,1461.78,2026-05-31,whatsapp,Gold,73.48
4384,"Brandon Day",rachelcastaneda@example.org,1,39.69,2025-06-05,email,Inactive,14.21
4385,"Caitlin Garza",hicksmichelle@example.net,3,110.53,2026-05-03,push,Silver,34.25
4386,"Barbara Colon",virginiahopkins@example.com,0,0.00,,push,Prospect,12.05
4387,"Katherine Hernandez",pmccoy@example.net,0,0.00,,push,Prospect,7.46
4388,"Judy Williams",kmarquez@example.com,0,0.00,,email,Prospect,8.9
4389,"Ronnie Clayton",jake22@example.net,1,63.53,2025-12-31,whatsapp,Bronze,26.35
4390,"Donna Long",dayalexander@example.com,4,396.92,2026-02-26,whatsapp,Silver,35.23
4391,"Michael Baker",kerri34@example.com,0,0.00,,whatsapp,Prospect,7.27
4392,"Tyler Bailey",lauren48@example.org,2,46.06,2025-01-08,sms,Inactive,18.29
4393,"Jennifer Lewis",hendersonjeffrey@example.net,15,2035.04,2026-06-02,sms,Platinum,71.74
4394,"Johnny Holland",richard60@example.org,3,315.73,2026-06-10,whatsapp,Silver,46.95
4395,"Edward Graham",vicki41@example.net,0,0.00,,email,Prospect,8.8
4396,"Charles Cross",joseph15@example.net,0,0.00,,email,Prospect,5.4
4397,"Bruce Watson",caitlin87@example.com,0,0.00,,email,Prospect,7.86
4398,"Richard Young",eugeneberry@example.net,0,0.00,,push,Prospect,10.73
4399,"Mandy Mendez",woodchris@example.com,10,1108.36,2026-06-04,push,Gold,67.25
4400,"Paul Snyder",sullivankeith@example.com,0,0.00,,sms,Prospect,7.3
4401,"Kyle Lam",watsondominique@example.com,6,429.49,2026-05-11,push,Gold,48.45
4402,"Carla Carroll",mward@example.net,0,0.00,,sms,Prospect,6.95
4403,"Lauren Lee",samantha91@example.net,16,2399.70,2026-06-13,whatsapp,Platinum,78.06
4404,"John Perez",karenhill@example.net,0,0.00,,whatsapp,Prospect,12.51
4405,"Darren Swanson",allenisabella@example.org,2,85.65,2026-01-20,phone,Silver,26.5
4406,"Charles Cox",wilsoncurtis@example.org,1,65.63,2025-01-24,push,Inactive,15.86
4407,"Michelle Hahn",zacharyneal@example.com,3,116.98,2025-10-24,whatsapp,Silver,22.28
4408,"Peggy Sparks",shannonpatel@example.net,0,0.00,,whatsapp,Prospect,6.84
4409,"Monica Hicks",michaelmcclain@example.org,0,0.00,,sms,Prospect,8.58
4410,"Jason Estrada",millerdenise@example.net,0,0.00,,phone,Prospect,2.99
4411,"Mark Hunter",jdaniels@example.com,1,40.21,2026-02-23,sms,Bronze,26.98
4412,"Kimberly Barton",serranovanessa@example.org,0,0.00,,whatsapp,Prospect,11.87
4413,"Alexa Washington",shannonmcintosh@example.com,7,508.80,2026-06-02,whatsapp,Gold,55.67
4414,"Michael Sanchez",paulshort@example.net,2,142.16,2026-04-05,whatsapp,Silver,34.7
4415,"Christopher Webb",spearsanthony@example.org,3,348.47,2026-02-23,email,Silver,28.92
4416,"Justin Maddox",jacksondaniel@example.org,1,72.30,2026-04-12,push,Bronze,30.16
4417,"Brian Murray",hoganwilliam@example.org,2,89.95,2025-12-13,whatsapp,Silver,23.69
4418,"James Lee",williamhernandez@example.net,0,0.00,,sms,Prospect,9.15
4419,"Collin Rollins",lauramarshall@example.com,0,0.00,,email,Prospect,6.17
4420,"Robert Sims",wilsonbrittany@example.com,4,250.59,2026-01-17,whatsapp,Silver,37.74
4421,"Derek Holland",owhite@example.org,12,1366.75,2026-06-03,phone,Platinum,70.01
4422,"Isabel Mccall",shannonberry@example.org,1,31.35,2025-09-10,email,Bronze,15.23
4423,"Troy Snyder",eric31@example.com,15,1690.67,2026-06-04,email,Platinum,70.4
4424,"Daniel Harrell",garrisonjames@example.net,1,29.51,2024-01-24,push,Inactive,12.55
4425,"Charlotte Lewis",adamjones@example.com,2,91.35,2026-04-06,sms,Silver,36.92
4426,"Carla Harding",kmccarty@example.com,2,144.97,2026-01-07,whatsapp,Silver,33.08
4427,"Lisa Garcia",starkjeffrey@example.net,0,0.00,,whatsapp,Prospect,7.63
4428,"Jennifer Morrow MD",zhill@example.org,0,0.00,,phone,Prospect,7.69
4429,"Nicholas Walsh",jasonlane@example.org,3,275.15,2026-04-04,email,Silver,35.37
4430,"Daniel Contreras",christine20@example.org,2,171.47,2026-01-03,email,Silver,24.84
4431,"Stephanie Sims",sandra43@example.org,1,27.76,2025-10-05,sms,Bronze,15.85
4432,"Kim Lawson",ronaldcaldwell@example.com,0,0.00,,phone,Prospect,8.67
4433,"Frank Mccormick",nwilson@example.com,0,0.00,,whatsapp,Prospect,9.53
4434,"Erica Bruce",nicholasgentry@example.org,1,44.66,2025-07-29,sms,Bronze,22.11
4435,"Emily Tucker",nmadden@example.org,1,56.58,2025-10-06,sms,Bronze,16.37
4436,"Mr. Joseph Anderson",kayla40@example.com,2,147.64,2025-06-27,sms,Silver,20.24
4437,"Charles Wright",ajacobs@example.com,1,102.76,2026-05-23,email,Bronze,36.19
4438,"Ashley Mccall",christopher40@example.net,1,16.45,2026-02-08,push,Bronze,29.32
4439,"Lori Larsen",zrich@example.com,1,35.49,2026-01-19,push,Bronze,22.86
4440,"Monica York",brianrichard@example.net,0,0.00,,email,Prospect,8.2
4441,"Jennifer Shelton",roachjason@example.org,2,116.68,2026-02-16,sms,Silver,28.29
4442,"Mitchell Russell",rdudley@example.net,1,23.68,2025-07-02,sms,Bronze,21.24
4443,"Robert Carter",elizabeth53@example.net,2,51.12,2026-03-08,whatsapp,Silver,30.96
4444,"Pedro Hansen",brookschristina@example.org,1,34.38,2025-08-26,email,Bronze,14.6
4445,"Nicholas Hernandez",johnnguyen@example.org,18,2487.00,2026-06-13,whatsapp,Platinum,75.21
4446,"Joseph Steele",rachelmoore@example.net,0,0.00,,whatsapp,Prospect,10.55
4447,"Debbie Hernandez",amy98@example.net,1,32.13,2025-12-07,email,Bronze,15.69
4448,"Adrian Campbell",hammondmichele@example.net,16,2362.03,2026-06-01,push,Platinum,75.84
4449,"Jessica Smith",brian36@example.org,3,127.77,2026-04-16,whatsapp,Silver,37.84
4450,"Dylan Carr",lisajones@example.com,1,68.83,2026-01-17,sms,Bronze,21.74
4451,"Jason Ball",abuckley@example.com,2,59.95,2025-06-23,email,Silver,20.55
4452,"Molly Petersen",jenna91@example.net,3,167.26,2026-05-26,push,Silver,42.17
4453,"Joseph Morales",jessica91@example.com,2,160.11,2026-03-15,phone,Silver,24.8
4454,"Anthony Sullivan",pjefferson@example.org,2,116.77,2025-05-05,email,Inactive,18.34
4455,"Danielle Schaefer",qbailey@example.org,3,195.59,2026-06-02,email,Silver,42.4
4456,"Paula Schwartz",ashley26@example.org,1,34.01,2026-03-03,whatsapp,Bronze,30.26
4457,"Kristen Gross",pagedaniel@example.org,15,1875.91,2026-05-30,sms,Platinum,69.6
4458,"Mr. Tyler Mathews",ybryan@example.com,1,65.79,2025-06-01,push,Inactive,16.65
4459,"Anna Cunningham",margaret97@example.org,16,2517.89,2026-06-11,email,Platinum,70.98
4460,"Sara Mosley",kathleensilva@example.net,3,373.77,2026-05-15,push,Silver,46.98
4461,"Pam Ware",wdennis@example.org,3,224.10,2026-05-05,whatsapp,Silver,40.59
4462,"Trevor Patrick",brewerelizabeth@example.com,0,0.00,,push,Prospect,9.32
4463,"Kevin Oneal",xhorton@example.net,5,373.31,2026-04-04,phone,Silver,39.29
4464,"Robert Reed",fgarner@example.com,0,0.00,,whatsapp,Prospect,12.81
4465,"Brian Rivera",qriley@example.org,0,0.00,,email,Prospect,5.74
4466,"Matthew Mccoy",castrodillon@example.com,0,0.00,,phone,Prospect,5.89
4467,"Melissa Mitchell",jasonblake@example.com,17,2831.30,2026-06-09,push,Platinum,79.61
4468,"Jonathan Arias",matthewsjoanna@example.com,3,73.82,2026-01-14,whatsapp,Silver,28.29
4469,"Caleb Smith",kimmichael@example.net,0,0.00,,phone,Prospect,7.5
4470,"Sean Spencer",rebecca17@example.org,2,140.84,2026-03-02,phone,Silver,25.98
4471,"Andrew Williams Jr.",pamelaholland@example.net,0,0.00,,whatsapp,Prospect,9.9
4472,"Ashley Campbell",stephen73@example.com,1,35.15,2025-07-14,phone,Bronze,19.02
4473,"Kelsey Hernandez",umiller@example.net,0,0.00,,sms,Prospect,6.54
4474,"Mr. Bradley Olson",crystalbrewer@example.net,15,2252.18,2026-06-13,whatsapp,Platinum,80.06
4475,"Gary Oconnell",renee29@example.net,6,441.74,2026-03-17,email,Gold,41.53
4476,"Mr. Patrick Ponce PhD",collinsstephanie@example.com,7,532.69,2026-06-01,whatsapp,Gold,58.29
4477,"Tristan Peters",tammydecker@example.com,0,0.00,,push,Prospect,7.97
4478,"Abigail Wilson",henrythomas@example.net,4,170.19,2026-06-13,email,Silver,43.62
4479,"Jose Williams",cbarajas@example.com,0,0.00,,push,Prospect,5.99
4480,"Paula Brooks",wallshaun@example.net,0,0.00,,phone,Prospect,4.54
4481,"Mary Johnson",jessicarichards@example.net,2,94.66,2026-03-18,email,Silver,34.85
4482,"Mary Mcguire",upatel@example.com,6,610.72,2026-04-02,push,Gold,46.5
4483,"Kyle Rowe",rileymelissa@example.net,0,0.00,,phone,Prospect,6.52
4484,"Kevin Hernandez",brianperry@example.net,1,17.61,2025-02-04,push,Inactive,11.65
4485,"Kyle Wolf",clarencecohen@example.com,2,67.84,2026-03-15,email,Silver,21.54
4486,"Michael Mosley",howemichael@example.net,0,0.00,,sms,Prospect,8.75
4487,"Jason Phillips",gmoore@example.org,2,58.15,2025-11-06,push,Silver,22.94
4488,"Caroline Carter",joshuajackson@example.net,0,0.00,,email,Prospect,9.05
4489,"Charles Martin",robinbrady@example.com,1,11.84,2024-06-21,email,Inactive,13.02
4490,"Janet Howell",michael60@example.org,5,407.18,2026-02-08,push,Silver,34.03
4491,"Carolyn Williams",mcole@example.com,13,1614.65,2026-06-10,whatsapp,Platinum,69.73
4492,"John Spencer",dbutler@example.org,1,65.94,2024-12-30,phone,Inactive,9.74
4493,"Brandon Burns",christopher32@example.com,1,58.88,2025-11-02,whatsapp,Bronze,22.98
4494,"Samantha Jones",craigrodriguez@example.org,5,427.47,2026-05-06,email,Silver,43.79
4495,"Melanie Ruiz",westcourtney@example.net,3,101.44,2026-05-04,whatsapp,Silver,40.7
4496,"Jose Doyle",holdershelly@example.com,0,0.00,,phone,Prospect,1.62
4497,"Michael Pratt",michaelsanchez@example.net,0,0.00,,push,Prospect,10.93
4498,"Veronica Perez",camachojane@example.org,0,0.00,,email,Prospect,2.11
4499,"Brooke Diaz",callahansteven@example.com,0,0.00,,sms,Prospect,9.51
4500,"Stephen White",davisdaniel@example.org,1,37.79,2026-01-07,sms,Bronze,28.07
4501,"Derrick Crosby",emilykelley@example.net,1,15.95,2026-02-08,email,Bronze,21.71
4502,"Ricky Carey",rebecca03@example.net,0,0.00,,phone,Prospect,7.28
4503,"Brenda Klein",lbarnes@example.net,0,0.00,,sms,Prospect,8.41
4504,"Amanda Schroeder",robert39@example.org,1,26.83,2024-07-31,sms,Inactive,9.84
4505,"Brandon Wolfe",francisco32@example.net,1,28.80,2026-02-27,email,Bronze,20.36
4506,"Oscar Obrien",ryanfarmer@example.net,2,57.59,2025-09-07,sms,Silver,21.42
4507,"Jacob Bennett",howardchapman@example.org,1,26.69,2025-03-21,push,Inactive,12.72
4508,"Amanda Williams",woodcarlos@example.net,2,128.22,2026-03-22,whatsapp,Silver,37.6
4509,"Samantha Bennett",jill13@example.com,0,0.00,,email,Prospect,6.19
4510,"Lynn Ray",larsenkimberly@example.net,2,55.58,2026-01-22,push,Silver,29.3
4511,"Kimberly Haynes",angelawallace@example.com,13,1603.30,2026-06-13,push,Platinum,68.39
4512,"Melinda Gonzalez",jasminhernandez@example.com,0,0.00,,phone,Prospect,1.63
4513,"David Vazquez",harrisonerika@example.net,1,8.00,2024-07-04,sms,Inactive,13.8
4514,"Craig Carter",qtaylor@example.org,2,87.31,2025-12-18,email,Silver,24.25
4515,"Veronica Farley",christybrown@example.com,6,472.74,2026-05-13,sms,Gold,45.79
4516,"Theodore Garcia",melissa44@example.com,2,104.38,2026-01-02,email,Silver,22.77
4517,"Amy Duncan",kathy94@example.com,3,210.47,2026-05-13,whatsapp,Silver,39.94
4518,"Brandon Harris",lauragonzalez@example.net,1,129.93,2026-04-26,push,Bronze,35.67
4519,"Kelly Martinez",virginia09@example.net,0,0.00,,sms,Prospect,10.21
4520,"Mr. Ryan Parker",mezajeffrey@example.net,3,259.15,2026-03-31,email,Silver,38.62
4521,"Rebecca Ford",jeremy31@example.com,2,71.66,2025-06-12,email,Inactive,14.45
4522,"Alexander Lee",hammondjason@example.com,2,70.76,2026-01-03,whatsapp,Silver,33.02
4523,"Erica Rivera",ctate@example.net,0,0.00,,email,Prospect,2.97
4524,"Vanessa Ramirez",redwards@example.com,1,43.01,2025-01-14,phone,Inactive,7.62
4525,"Robert James",wallsapril@example.net,0,0.00,,push,Prospect,9.48
4526,"Jessica Humphrey",melissa31@example.com,7,485.79,2026-04-13,email,Gold,48.68
4527,"Robert Avery",smithalex@example.com,0,0.00,,sms,Prospect,11.37
4528,"Jennifer Kennedy",warnerpaige@example.net,2,65.26,2025-10-03,sms,Silver,18.15
4529,"Tyler Lopez",jeffreymcbride@example.net,1,43.65,2025-03-12,whatsapp,Inactive,12.01
4530,"Douglas Fernandez",hensleyjohn@example.com,1,31.59,2024-07-23,email,Inactive,14.21
4531,"Dylan Lynn",lrubio@example.net,4,187.02,2026-05-05,push,Silver,43.17
4532,"Jill Greer",richard33@example.org,1,27.03,2024-08-24,push,Inactive,16.96
4533,"Stacy Cannon",hallalison@example.net,1,101.16,2025-06-25,email,Bronze,14.93
4534,"Amanda Haas",charlenetorres@example.net,1,48.38,2024-07-30,whatsapp,Inactive,19.48
4535,"Vincent Morgan",madisonwalker@example.com,1,20.50,2025-03-04,push,Inactive,13.42
4536,"Rebecca Wang",jacqueline46@example.net,2,65.90,2026-01-17,whatsapp,Silver,27.09
4537,"Stephanie Ross",michael99@example.net,2,145.17,2026-05-22,sms,Silver,41.92
4538,"Christina Li",pphillips@example.org,1,60.87,2026-03-13,push,Bronze,23.97
4539,"Gregory Shah",nelsonjason@example.net,2,55.46,2025-11-03,email,Silver,17.35
4540,"Ariana Castillo",epierce@example.com,3,192.82,2026-04-27,whatsapp,Silver,38.32
4541,"Eric Odom",eaguirre@example.com,6,401.00,2026-05-23,push,Gold,53.44
4542,"Shannon Gibson",erich@example.com,14,2651.42,2026-06-09,sms,Platinum,77.37
4543,"Brittany Harvey",christopher40@example.org,2,200.53,2026-04-05,phone,Silver,27.26
4544,"Jennifer Jenkins",dhernandez@example.com,0,0.00,,email,Prospect,3.61
4545,"Kevin Robertson",aguirretommy@example.com,2,92.20,2026-01-02,email,Silver,27.44
4546,"Jennifer Lopez",tmccullough@example.net,1,15.52,2025-02-27,sms,Inactive,11.68
4547,"Melissa Wagner",wtorres@example.com,0,0.00,,email,Prospect,8.23
4548,"Eric Johnson DDS",jmcgee@example.net,0,0.00,,email,Prospect,5.47
4549,"Jesus Brown",ymarsh@example.com,0,0.00,,sms,Prospect,7.62
4550,"Edward David",joneskathleen@example.org,2,41.09,2025-12-17,whatsapp,Silver,26.55
4551,"Bethany Anderson",andersenanthony@example.org,2,72.55,2025-01-18,email,Inactive,15.71
4552,"Keith Thompson",lisamcfarland@example.org,1,54.29,2025-10-31,sms,Bronze,21.89
4553,"Renee Dodson",tina70@example.org,0,0.00,,phone,Prospect,5.28
4554,"Jake Bruce",abigail88@example.net,1,30.39,2025-06-05,email,Inactive,12.89
4555,"Sheila Hall DDS",benjamin65@example.com,22,2653.09,2026-05-29,push,Platinum,77.49
4556,"Carrie Proctor",pmcdonald@example.net,0,0.00,,phone,Prospect,5.57
4557,"Brandi Davis",dmoore@example.com,1,22.06,2024-11-26,email,Inactive,8.42
4558,"Danielle Perry",qpatrick@example.org,0,0.00,,whatsapp,Prospect,13.48
4559,"Dawn Watts",jeremykaiser@example.com,1,10.93,2025-06-30,sms,Bronze,15.38
4560,"Zoe Shaffer",ijohnson@example.com,4,187.04,2025-12-20,push,Silver,37.03
4561,"Michelle Hancock",thomascook@example.com,1,95.70,2026-03-22,push,Bronze,32.29
4562,"Crystal Weaver",xtyler@example.org,2,120.24,2025-10-15,email,Silver,20.4
4563,"Sandra Hansen",alexander38@example.net,2,66.79,2025-11-05,email,Silver,15.91
4564,"Loretta Schneider",douglasgutierrez@example.org,2,105.61,2026-03-20,sms,Silver,37.46
4565,"Brendan Bishop",dharper@example.net,0,0.00,,push,Prospect,10.28
4566,"Mary Pearson",joanne41@example.net,3,112.90,2026-03-25,sms,Silver,36.63
4567,"Madison Lane",kjones@example.org,0,0.00,,email,Prospect,4.44
4568,"William Burton",heidimartinez@example.org,1,22.42,2025-09-06,sms,Bronze,19.73
4569,"Emily Kirk",sean63@example.com,0,0.00,,sms,Prospect,9.38
4570,"Alexandra Barker",henrybrandon@example.net,1,81.02,2025-03-25,email,Inactive,15.35
4571,"Mrs. Stacey Castillo MD",brownrichard@example.net,3,135.01,2026-02-07,phone,Silver,24.31
4572,"Joan Mitchell",schroederbrandon@example.com,2,117.71,2026-01-22,whatsapp,Silver,25.76
4573,"Joanna Parker",heathjon@example.org,22,3249.01,2026-06-10,email,Platinum,74.86
4574,"Carmen Hensley",robert89@example.com,12,1780.98,2026-06-14,whatsapp,Platinum,74.78
4575,"Felicia Gray",danderson@example.com,1,42.89,2025-01-14,push,Inactive,17.81
4576,"Rebecca Downs",brittneywheeler@example.net,1,90.08,2026-04-29,whatsapp,Bronze,33.37
4577,"Sherri Carr",christianleonard@example.net,2,47.50,2025-09-17,whatsapp,Silver,25.81
4578,"Elizabeth Price",tmercado@example.net,3,199.37,2026-04-19,whatsapp,Silver,39.17
4579,"Laura Bryant",xjackson@example.org,0,0.00,,push,Prospect,8.78
4580,"Kathleen Holland",russell48@example.net,1,74.74,2026-02-15,push,Bronze,28.8
4581,"Amber Olson",jameskevin@example.com,1,22.26,2024-01-13,email,Inactive,11.95
4582,"Helen Maddox",melissa14@example.org,1,12.38,2026-04-13,whatsapp,Bronze,31.21
4583,"Joshua Sandoval",qwright@example.net,2,98.58,2026-05-07,email,Silver,28.59
4584,"Billy White",greenchristopher@example.com,1,23.93,2024-01-28,email,Inactive,14.97
4585,"Angela Davis",russellmary@example.net,2,128.21,2026-02-27,sms,Silver,28.92
4586,"Connor Olsen",harmonchristopher@example.net,7,534.71,2026-06-02,sms,Gold,56.2
4587,"Robert Hughes",annagarrison@example.org,1,27.87,2025-08-11,push,Bronze,22.06
4588,"Patricia Brown",steeleangela@example.net,2,68.64,2025-05-20,email,Inactive,15.57
4589,"Harry Scott",xruiz@example.com,0,0.00,,sms,Prospect,11.94
4590,"Christian Cole",vargassarah@example.net,6,244.63,2026-03-02,email,Gold,38.55
4591,"Tom Vargas",sullivanlaura@example.net,20,2730.78,2026-06-14,whatsapp,Platinum,81.37
4592,"Catherine Cameron",kelly68@example.com,6,499.84,2026-05-29,push,Gold,52.59
4593,"Ana Stewart",joseph90@example.org,1,69.70,2026-02-07,email,Bronze,23.25
4594,"Tyler Banks",jacob01@example.org,2,128.07,2026-06-13,whatsapp,Silver,37.78
4595,"Elizabeth Solomon",patricia67@example.com,1,58.87,2026-01-18,email,Bronze,21.04
4596,"Luis Stevenson",bbanks@example.org,0,0.00,,email,Prospect,7.87
4597,"William Spence",jhoward@example.com,0,0.00,,phone,Prospect,5.76
4598,"Maria Harrison",williamsnathan@example.com,0,0.00,,sms,Prospect,10.5
4599,"Christopher Arnold",david33@example.com,6,575.27,2026-05-27,sms,Gold,46.89
4600,"Karen Maddox",tmorrison@example.net,2,73.03,2026-03-07,email,Silver,25.26
4601,"Dr. Glenda Henry",thomas62@example.org,0,0.00,,email,Prospect,3.8
